,Unnamed: 0,claim_no,pmt_no,occurrence_period,occurrence_time,claim_size,notidel,setldel,payment_time,payment_period,payment_size,payment_inflated,payment_delay,noti_period,settle_period,development_period,is_settled,payment_size_cumulative,log1_paid_cumulative,train_ind,train_ind_time,cv_ind
160,161,29,3,1,0.589678303571418,71820.7502830397,0.781116067116226,7.85363628235371,3.80641101429465,4,1067.9605128468,1067.9605128468,1.07902026514556,2,10,3,False,3327.81239811788,8.110370882162481,True,True,4
161,162,29,4,1,0.589678303571418,71820.7502830397,0.781116067116226,7.85363628235371,4.74603423370861,5,876.890809066547,876.890809066547,0.939623219413966,2,10,4,False,4204.703207184427,8.344196789622718,True,True,0
162,163,29,5,1,0.589678303571418,71820.7502830397,0.781116067116226,7.85363628235371,5.28600101593779,6,1026.89959474229,1026.89959474229,0.539966782229176,2,10,5,False,5231.602801926717,8.562664100935896,True,True,1
163,164,29,6,1,0.589678303571418,71820.7502830397,0.781116067116226,7.85363628235371,5.69259409080849,6,1137.93945901542,1137.93945901542,0.4065930748707,2,10,5,False,6369.542260942137,8.759439872249544,True,True,1
164,165,29,7,1,0.589678303571418,71820.7502830397,0.781116067116226,7.85363628235371,6.21310912053794,7,933.779681107971,933.779681107971,0.520515029729444,2,10,6,False,7303.321942050108,8.896221498802065,True,True,2
165,166,29,8,1,0.589678303571418,71820.7502830397,0.781116067116226,7.85363628235371,6.8282348713375,7,953.434528311831,953.434528311831,0.615125750799567,2,10,6,False,8256.75647036194,9.018908215863691,True,True,2
166,167,29,9,1,0.589678303571418,71820.7502830397,0.781116067116226,7.85363628235371,7.22914857028072,8,965.529497360533,965.529497360533,0.400913698943217,2,10,7,False,9222.285967722471,9.129486648688307,True,True,3
167,168,29,10,1,0.589678303571418,71820.7502830397,0.781116067116226,7.85363628235371,8.07821873797135,9,51090.6524870082,51090.6524870082,0.849070167690636,2,10,8,False,60312.93845473067,11.007318507823557,True,True,4
169,170,30,1,1,0.719657292356715,27095.4054941128,0.25276106241847,10.0300384549967,3.41340307281867,4,3698.23700354387,3698.23700354387,2.44098471804349,1,12,3,False,3698.23700354387,8.215881862108612,False,True,4
170,171,30,2,1,0.719657292356715,27095.4054941128,0.25276106241847,10.0300384549967,6.05255999737557,7,3043.97896097385,3043.97896097385,2.6391569245569,1,12,6,False,6742.21596451772,8.816292236179242,False,True,2
171,172,30,3,1,0.719657292356715,27095.4054941128,0.25276106241847,10.0300384549967,9.5315294453474,10,17452.0071227806,17452.0071227806,3.47896944797183,1,12,9,False,24194.22308729832,10.093910499573353,False,True,0
173,174,31,1,1,0.394973045215011,107479.924856748,0.630312082993049,17.0938032213309,4.36970580799336,5,6750.94321026541,6750.94321026541,3.3444206797853,2,19,4,False,6750.94321026541,8.817585625438499,False,True,0
174,175,31,2,1,0.394973045215011,107479.924856748,0.630312082993049,17.0938032213309,6.21268199964765,7,6769.26663850243,6769.26663850243,1.84297619165429,2,19,6,False,13520.209848767841,9.512014831448944,False,True,2
175,176,31,3,1,0.394973045215011,107479.924856748,0.630312082993049,17.0938032213309,11.2844742017537,12,7472.48428297061,7472.48428297061,5.07179220210601,2,19,11,False,20992.69413173845,9.951977392171635,False,True,2
176,177,31,4,1,0.394973045215011,107479.924856748,0.630312082993049,17.0938032213309,16.6118402630688,17,76251.5766971857,76251.5766971857,5.32736606131517,2,19,16,False,97244.27082892414,11.484991631289772,False,True,2
178,179,32,1,1,0.919203929137439,89514.3912915911,0.241131383222959,11.091454119089,2.97549769194919,3,3623.44906434184,3623.44906434184,1.81516237958879,2,13,2,False,3623.44906434184,8.195457573487776,False,True,3
179,180,32,2,1,0.919203929137439,89514.3912915911,0.241131383222959,11.091454119089,3.56074015596604,4,3171.44501812182,3171.44501812182,0.58524246401685,2,13,3,False,6794.894082463659,8.824073897394276,False,True,4
180,181,32,3,1,0.919203929137439,89514.3912915911,0.241131383222959,11.091454119089,4.91079753572192,5,3402.93587887192,3402.93587887192,1.35005737975589,2,13,4,False,10197.82996133558,9.230028283019722,False,True,0
181,182,32,4,1,0.919203929137439,89514.3912915911,0.241131383222959,11.091454119089,6.61968859149621,7,2740.33395642995,2740.33395642995,1.70889105577428,2,13,6,False,12938.16391776553,9.468013953739112,False,True,2
182,183,32,5,1,0.919203929137439,89514.3912915911,0.241131383222959,11.091454119089,7.48158950638028,8,3771.74372842302,3771.74372842302,0.86190091488407,2,13,7,False,16709.90764618855,9.72381693765999,False,True,3
183,184,32,6,1,0.919203929137439,89514.3912915911,0.241131383222959,11.091454119089,9.80226522939411,10,2961.46866222268,2961.46866222268,2.32067572301384,2,13,9,False,19671.37630841123,9.8869707128515,False,True,0
184,185,32,7,1,0.919203929137439,89514.3912915911,0.241131383222959,11.091454119089,11.4432264837561,12,61898.3769434002,61898.3769434002,1.64096125436197,2,13,11,False,81569.75325181143,11.309226060674098,False,True,2
187,188,34,1,1,0.233523525530472,254832.963544972,0.137898118013847,13.9620598886411,1.86247462235147,2,9286.22343564069,9286.22343564069,1.49105297880715,1,15,1,False,9286.22343564069,9.13639491045512,True,True,2
188,189,34,2,1,0.233523525530472,254832.963544972,0.137898118013847,13.9620598886411,5.55277112622504,6,13760.2751270558,13760.2751270558,3.69029650387357,1,15,5,False,23046.49856269649,10.045312520310084,True,True,1
189,190,34,3,1,0.233523525530472,254832.963544972,0.137898118013847,13.9620598886411,8.5228733197366,9,8882.60975853917,8882.60975853917,2.97010219351156,1,15,8,False,31929.10832123566,10.371304678162693,True,True,4
190,191,34,4,1,0.233523525530472,254832.963544972,0.137898118013847,13.9620598886411,10.7356855405285,11,10153.2530211201,10153.2530211201,2.21281222079188,1,15,10,False,42082.36134235576,10.647407724030204,True,True,1
191,192,34,5,1,0.233523525530472,254832.963544972,0.137898118013847,13.9620598886411,13.369922160162,14,194387.591908356,194387.591908356,2.63423661963357,1,15,13,False,236469.95325071175,12.373580660135334,True,True,4
193,194,35,1,1,0.724497599992901,98169.7343953136,0.186107430828069,10.1120322392924,1.98054172580589,2,1725.6877686672,1725.6877686672,1.06993669498492,1,12,1,False,1725.6877686672,7.45396026774657,True,True,2
194,195,35,2,1,0.724497599992901,98169.7343953136,0.186107430828069,10.1120322392924,2.97720606285949,3,1679.98681715436,1679.98681715436,0.996664337053599,1,12,2,False,3405.67458582156,8.133491899692038,True,True,3
195,196,35,3,1,0.724497599992901,98169.7343953136,0.186107430828069,10.1120322392924,3.57805723477674,4,1614.5029239165,1614.5029239165,0.600851171917247,1,12,3,False,5020.1775097380605,8.521419748872853,True,True,4
196,197,35,4,1,0.724497599992901,98169.7343953136,0.186107430828069,10.1120322392924,4.38381875080896,5,1745.87875901826,1745.87875901826,0.805761516032219,1,12,4,False,6766.056268756321,8.819821451367792,True,True,0
197,198,35,5,1,0.724497599992901,98169.7343953136,0.186107430828069,10.1120322392924,5.20997688224228,6,1330.620248068,1330.620248068,0.826158131433318,1,12,5,False,8096.67651682432,8.999332449736489,True,True,1
198,199,35,6,1,0.724497599992901,98169.7343953136,0.186107430828069,10.1120322392924,6.39043621900924,7,1580.38485852794,1580.38485852794,1.18045933676696,1,12,6,False,9677.06137535226,9.177616889072384,True,True,2
199,200,35,7,1,0.724497599992901,98169.7343953136,0.186107430828069,10.1120322392924,7.31594071805415,8,1622.12171530106,1622.12171530106,0.925504499044912,1,12,7,False,11299.18309065332,9.332574207281853,True,True,3
200,201,35,8,1,0.724497599992901,98169.7343953136,0.186107430828069,10.1120322392924,8.2523891390867,9,1883.88536941041,1883.88536941041,0.936448421032548,1,12,8,False,13183.06846006373,9.486764444798371,True,True,4
201,202,35,9,1,0.724497599992901,98169.7343953136,0.186107430828069,10.1120322392924,9.29118493165912,10,1668.06373839318,1668.06373839318,1.03879579257242,1,12,9,False,14851.132198456911,9.605898716311552,True,True,0
202,203,35,10,1,0.724497599992901,98169.7343953136,0.186107430828069,10.1120322392924,9.76643071524247,10,1610.74272234132,1610.74272234132,0.475245783583347,1,12,9,False,16461.87492079823,9.708863120024446,True,True,0
203,204,35,11,1,0.724497599992901,98169.7343953136,0.186107430828069,10.1120322392924,10.290860078203,11,71200.6796991084,71200.6796991084,0.524429362960509,1,12,10,False,87662.55461990663,11.381261523229457,True,True,1
205,206,36,1,1,0.903634525137022,12376.1625341984,3.42549589533309,2.47438548167606,5.64942342659051,6,6076.16199263305,6076.16199263305,1.3202930061204,5,7,5,False,6076.16199263305,8.71229308845821,True,True,1
207,208,37,1,1,0.603474084753543,9129.72474423583,0.895150671238219,3.90713452289412,2.3011578214882,3,2818.84843706597,2818.84843706597,0.802533065496434,2,6,2,False,2818.84843706597,7.944438416766519,True,True,3
208,209,37,2,1,0.603474084753543,9129.72474423583,0.895150671238219,3.90713452289412,3.83317349218964,4,2888.28656900323,2888.28656900323,1.53201567070144,2,6,3,False,5707.1350060692,8.649647630396418,True,True,4
210,211,38,1,1,0.631507298909128,22632.3341710476,0.223726610609893,7.96083793643646,3.65880994699747,4,3064.34113298888,3064.34113298888,2.80357603747845,1,9,3,False,3064.34113298888,8.027914141683956,True,True,4
211,212,38,2,1,0.631507298909128,22632.3341710476,0.223726610609893,7.96083793643646,4.54896665387341,5,3754.39598833224,3754.39598833224,0.890156706875946,1,9,4,False,6818.73712132112,8.827576204833788,True,True,0
212,213,38,3,1,0.631507298909128,22632.3341710476,0.223726610609893,7.96083793643646,7.45965604584582,8,13787.0327391039,13787.0327391039,2.91068939197241,1,9,7,False,20605.76986042502,9.933374934790562,True,True,3
215,216,40,1,1,0.850482750684023,95739.4330646545,1.00506895383564,10.8705582300746,4.53193499089041,5,3203.30585712477,3203.30585712477,2.67638328637075,2,13,4,False,3203.30585712477,8.072250764657346,False,True,0
216,217,40,2,1,0.850482750684023,95739.4330646545,1.00506895383564,10.8705582300746,5.99615489919377,6,3545.68215929926,3545.68215929926,1.46421990830336,2,13,5,False,6748.988016424029,8.817296008520412,False,True,1
217,218,40,3,1,0.850482750684023,95739.4330646545,1.00506895383564,10.8705582300746,6.83208737572297,7,3248.12434347267,3248.12434347267,0.835932476529209,2,13,6,False,9997.112359896699,9.210151590147685,False,True,2
218,219,40,4,1,0.850482750684023,95739.4330646545,1.00506895383564,10.8705582300746,9.91945376928888,10,3138.68123522192,3138.68123522192,3.08736639356591,2,13,9,False,13135.79359511862,9.48317224362488,False,True,0
219,220,40,5,1,0.850482750684023,95739.4330646545,1.00506895383564,10.8705582300746,11.7852630631058,12,71028.7701104355,71028.7701104355,1.86580929381691,2,13,11,False,84164.56370555412,11.340541134455112,False,True,2
221,222,41,1,1,0.579820899059996,539176.038118531,2.29468782192124,18.937379424595,4.31685401818378,5,12662.1948613565,12662.1948613565,1.44234529720255,3,22,4,False,12662.1948613565,9.446455022578006,False,True,0
222,223,41,2,1,0.579820899059996,539176.038118531,2.29468782192124,18.937379424595,8.06164865045618,9,11227.0528382939,11227.0528382939,3.7447946322724,3,22,8,False,23889.247699650397,10.081225608606431,False,True,4
223,224,41,3,1,0.579820899059996,539176.038118531,2.29468782192124,18.937379424595,10.2722574548293,11,11435.3296875159,11435.3296875159,2.21060880437311,3,22,10,False,35324.5773871663,10.47236255242032,False,True,1
224,225,41,4,1,0.579820899059996,539176.038118531,2.29468782192124,18.937379424595,12.9891449986021,13,9896.24084650674,9896.24084650674,2.71688754377279,3,22,12,False,45220.81823367304,10.719334953640889,False,True,3
225,226,41,5,1,0.579820899059996,539176.038118531,2.29468782192124,18.937379424595,15.8606728071402,16,11782.7351369989,11782.7351369989,2.87152780853811,3,22,15,False,57003.553370671936,10.950886427322153,False,True,1
226,227,41,6,1,0.579820899059996,539176.038118531,2.29468782192124,18.937379424595,18.1256026143264,19,11824.4044413446,11824.4044413446,2.26492980718617,3,22,18,False,68827.95781201654,11.13937983379901,False,True,4
227,228,41,7,1,0.579820899059996,539176.038118531,2.29468782192124,18.937379424595,20.3669197815401,21,437256.117355838,437256.117355838,2.24131716721371,3,22,20,False,506084.07516785455,13.134460066879672,False,True,1
229,230,42,1,1,0.821403923910111,103994.576390719,1.00159056860128,12.5552262797136,6.66528976524364,7,4972.59463675112,4972.59463675112,4.84229527273225,2,15,6,False,4972.59463675112,8.511898124611117,False,True,2
230,231,42,2,1,0.821403923910111,103994.576390719,1.00159056860128,12.5552262797136,7.56774325640508,8,4585.56293561901,4585.56293561901,0.902453491161439,2,15,7,False,9558.15757237013,9.165254882117683,False,True,3
231,232,42,3,1,0.821403923910111,103994.576390719,1.00159056860128,12.5552262797136,10.6774448211847,11,4623.99801491897,4623.99801491897,3.10970156477961,2,15,10,False,14182.1555872891,9.559810313218863,False,True,1
232,233,42,4,1,0.821403923910111,103994.576390719,1.00159056860128,12.5552262797136,13.3744086968578,14,82345.5413873602,82345.5413873602,2.69696387567316,2,15,13,False,96527.6969746493,11.477595621094652,False,True,4
234,235,43,1,1,0.113718609092757,167103.574314241,2.36355601705833,18.8113362828291,7.06566184838351,8,4556.79050525975,4556.79050525975,4.58838722223242,3,22,7,False,4556.79050525975,8.424593246761576,False,True,3
235,236,43,2,1,0.113718609092757,167103.574314241,2.36355601705833,18.8113362828291,9.63726091771003,10,3001.86079592716,3001.86079592716,2.57159906932652,3,22,9,False,7558.65130118691,8.9305803439282,False,True,0
236,237,43,3,1,0.113718609092757,167103.574314241,2.36355601705833,18.8113362828291,11.4701432875053,12,3818.20553836834,3818.20553836834,1.83288236979528,3,22,11,False,11376.85683955525,9.339424363016217,False,True,2
237,238,43,4,1,0.113718609092757,167103.574314241,2.36355601705833,18.8113362828291,14.5172570946529,15,3403.15959832953,3403.15959832953,3.04711380714762,3,22,14,False,14780.01643788478,9.601098963307034,False,True,0
238,239,43,5,1,0.113718609092757,167103.574314241,2.36355601705833,18.8113362828291,15.2807949737066,16,4152.11895142423,4152.11895142423,0.763537879053687,3,22,15,False,18932.13538930901,9.848668861196463,False,True,1
239,240,43,6,1,0.113718609092757,167103.574314241,2.36355601705833,18.8113362828291,16.7545944387791,17,3479.84847000788,3479.84847000788,1.47379946507251,3,22,16,False,22411.98385931689,10.017395706495385,False,True,2
240,241,43,7,1,0.113718609092757,167103.574314241,2.36355601705833,18.8113362828291,20.0914744368917,21,124929.219943213,124929.219943213,3.33687999811261,3,22,20,False,147341.2038025299,11.90051307738387,False,True,1
245,246,46,1,1,0.148446606704965,14654.1010096167,1.5997901320762,5.16201562822916,3.32070359927345,4,4787.798983056,4787.798983056,1.57246686049228,2,7,3,False,4787.798983056,8.474034924739575,True,True,4
246,247,46,2,1,0.148446606704965,14654.1010096167,1.5997901320762,5.16201562822916,4.68697185755093,5,5226.10895850592,5226.10895850592,1.36626825827748,2,7,4,False,10013.90794156192,9.211830056001947,True,True,0
248,249,47,1,1,0.0802644665818661,215819.392265813,0.608246704891926,21.6407068284804,2.49942033893503,3,3052.94085714229,3052.94085714229,1.81090916746124,1,23,2,False,3052.94085714229,8.024188119887816,True,True,3
249,250,47,2,1,0.0802644665818661,215819.392265813,0.608246704891926,21.6407068284804,5.89373322563338,6,3339.75206811203,3339.75206811203,3.39431288669834,1,23,5,False,6392.69292525432,8.763067303013653,True,True,1
250,251,47,3,1,0.0802644665818661,215819.392265813,0.608246704891926,21.6407068284804,7.53083336188902,8,3795.96220344751,3795.96220344751,1.63710013625564,1,23,7,False,10188.65512870183,9.22912828155198,True,True,3
251,252,47,4,1,0.0802644665818661,215819.392265813,0.608246704891926,21.6407068284804,8.81796012388298,9,3010.00878163215,3010.00878163215,1.28712676199396,1,23,8,False,13198.66391033398,9.487946646911983,True,True,4
252,253,47,5,1,0.0802644665818661,215819.392265813,0.608246704891926,21.6407068284804,10.7521228541616,11,2843.97586138141,2843.97586138141,1.9341627302786,1,23,10,False,16042.63977171539,9.683067774114534,True,True,1
253,254,47,6,1,0.0802644665818661,215819.392265813,0.608246704891926,21.6407068284804,12.7316579266643,13,3210.35414557706,3210.35414557706,1.97953507250276,1,23,12,False,19252.99391729245,9.8654737944187,True,True,3
254,255,47,7,1,0.0802644665818661,215819.392265813,0.608246704891926,21.6407068284804,14.0027068233457,15,3270.5068733571,3270.5068733571,1.27104889668132,1,23,14,False,22523.500790649552,10.022358919773659,True,True,0
255,256,47,8,1,0.0802644665818661,215819.392265813,0.608246704891926,21.6407068284804,16.8706388248139,17,2722.41441547958,2722.41441547958,2.86793200146822,1,23,16,False,25245.91520612913,10.136459257185845,True,True,2
256,257,47,9,1,0.0802644665818661,215819.392265813,0.608246704891926,21.6407068284804,19.0206253123575,20,3171.18701557864,3171.18701557864,2.14998648754365,1,23,19,False,28417.10222170777,10.254781623267622,True,True,0
